datetime,open,high,low,close,tick_volume,spread_points,real_volume
2023.03.27 08:00:00,130.708,131.366,130.703,131.076,19766,0,2191028000
2023.03.27 12:00:00,131.074,131.747,131.060,131.708,16852,0,1858036000
2023.03.27 16:00:00,131.709,131.725,131.329,131.600,16116,0,1916496000
2023.03.27 20:00:00,131.598,131.761,131.473,131.475,8332,0,1278362000
2023.03.28 00:00:00,131.468,131.553,130.626,130.794,13183,0,2232636000
2023.03.28 04:00:00,130.793,130.891,130.532,130.620,13129,0,1413214000
2023.03.28 08:00:00,130.620,131.295,130.504,131.051,18863,0,2171622000
2023.03.28 12:00:00,131.049,131.186,130.407,130.654,16596,0,1954408000
2023.03.28 16:00:00,130.652,131.184,130.652,130.961,16305,0,1919872000
2023.03.28 20:00:00,130.961,130.961,130.570,130.782,7883,0,1151080000
2023.03.29 00:00:00,130.829,131.358,130.752,131.310,11516,0,1986022000
2023.03.29 04:00:00,131.310,131.796,131.282,131.710,12358,0,1337336000
2023.03.29 08:00:00,131.709,132.094,131.662,131.988,16011,0,1773102000
2023.03.29 12:00:00,131.989,132.589,131.599,132.529,17170,0,1942784000
2023.03.29 16:00:00,132.521,132.718,132.188,132.648,19950,0,2617878000
2023.03.29 20:00:00,132.644,132.886,132.552,132.815,7925,0,1237464000
2023.03.30 00:00:00,132.756,132.808,132.460,132.647,11732,0,2108204000
2023.03.30 04:00:00,132.646,132.814,132.538,132.572,9313,0,1034706000
2023.03.30 08:00:00,132.572,132.637,132.202,132.537,19209,0,2036234000
2023.03.30 12:00:00,132.541,132.891,132.406,132.769,17502,0,2013616000
2023.03.30 16:00:00,132.769,132.968,132.364,132.387,15753,0,1870816000
2023.03.30 20:00:00,132.384,132.713,132.319,132.580,7812,0,1335664000
2023.03.31 00:00:00,132.660,133.509,132.581,133.243,15021,0,2576830000
2023.03.31 04:00:00,133.243,133.289,132.688,132.754,11618,0,1334052000
2023.03.31 08:00:00,132.754,133.594,132.749,133.487,18697,0,2127048000
2023.03.31 12:00:00,133.488,133.488,132.752,133.082,17780,0,2076268000
2023.03.31 16:00:00,133.083,133.316,132.711,132.766,21407,0,2849640000
2023.03.31 20:00:00,132.762,132.962,132.622,132.788,7382,0,1197006000
2023.04.03 00:00:00,133.314,133.383,132.924,133.037,18222,0,3220874000
2023.04.03 04:00:00,133.034,133.496,132.820,133.469,11074,0,1224898000
2023.04.03 08:00:00,133.469,133.757,133.339,133.443,14261,0,1581836000
