datetime,open,high,low,close,tick_volume,spread_points,real_volume
2025.08.29 22:15:00,147.022,147.041,147.014,147.039,126,0,0
2025.08.29 22:20:00,147.040,147.041,147.023,147.035,141,0,0
2025.08.29 22:25:00,147.036,147.037,147.002,147.006,133,0,0
2025.08.29 22:30:00,147.005,147.011,146.977,146.980,210,0,0
2025.08.29 22:35:00,146.979,146.985,146.972,146.974,111,0,0
2025.08.29 22:40:00,146.976,146.992,146.965,146.990,187,0,0
2025.08.29 22:45:00,146.991,146.991,146.963,146.963,204,0,0
2025.08.29 22:50:00,146.964,146.966,146.918,146.954,453,0,0
2025.08.29 22:55:00,146.953,146.974,146.933,146.970,569,0,0
2025.08.29 23:00:00,146.971,146.991,146.924,146.961,472,0,0
2025.08.29 23:05:00,146.962,146.990,146.956,146.990,138,0,0
2025.08.29 23:10:00,146.991,146.997,146.978,146.981,123,0,0
2025.08.29 23:15:00,146.982,147.009,146.978,147.005,144,0,0
2025.08.29 23:20:00,147.000,147.013,146.995,147.007,73,0,0
2025.08.29 23:25:00,147.008,147.010,146.963,146.981,115,0,0
2025.08.29 23:30:00,146.982,147.031,146.982,147.010,203,0,0
2025.08.29 23:35:00,147.009,147.030,147.009,147.020,130,0,0
2025.08.29 23:40:00,147.021,147.027,147.014,147.016,128,10,0
2025.08.29 23:45:00,147.017,147.044,147.006,147.040,208,10,0
2025.08.29 23:50:00,147.043,147.112,147.031,147.031,208,10,0
2025.08.29 23:55:00,147.032,147.051,146.993,146.999,142,10,0
2025.09.01 00:00:00,147.037,147.037,146.937,146.944,9,103,0
2025.09.01 00:05:00,146.909,146.980,146.909,146.942,36,128,0
2025.09.01 00:10:00,146.937,146.944,146.929,146.936,30,132,0
2025.09.01 00:15:00,146.936,146.942,146.936,146.942,17,135,0
2025.09.01 00:20:00,146.942,146.943,146.942,146.942,7,135,0
2025.09.01 00:25:00,146.941,146.941,146.929,146.935,8,137,0
