bar_index,bar_time_epoch_ms,bar_time_utc,bar_time_london,within_export_window,symbol,timeframe,session,session_phase,open,high,low,close,volume,direction,range,body_size,body_ratio,upper_wick,lower_wick,upper_wick_ratio,lower_wick_ratio,close_location,atr,body_atr,range_atr,net_progress_3,net_progress_6,net_progress_12,net_progress_atr_3,net_progress_atr_6,net_progress_atr_12,directional_efficiency_3,directional_efficiency_6,directional_efficiency_12,overlap_with_previous,overlap_ratio_previous,consecutive_higher_closes,consecutive_lower_closes,nearest_level,nearest_level_source,nearest_level_distance,nearest_level_distance_atr,previous_day_high,previous_day_low,previous_session_high,previous_session_low,consolidation_high,consolidation_low,m15_time,m15_direction,m15_trend,m15_efficiency,m15_atr,m15_swing_high,m15_swing_low,m30_time,m30_direction,m30_trend,m30_efficiency,m30_atr,m30_swing_high,m30_swing_low,h1_time,h1_direction,h1_trend,h1_efficiency,h1_atr,h1_swing_high,h1_swing_low
21287,1785438000000,2026-07-30T19:00:00Z,2026-07-30T20:00:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,158.888,159.109,158.888,159.099,2394,BULLISH,0.221,0.211,0.9547511312,0.01,0,0.0452488688,0,0.9547511312,0.1799,1.1728738188,1.2284602557,0.086,0.121,0.113,0.4780433574,0.6725958866,0.6281267371,0.255952381,0.2270168856,0.1198303287,0.15,0.9554140127,1,0,159.101,CONFIRMED_SWING_HIGH,0.002,0.0111,163.91,163.229,163.743,157.958,159.642,159.279,1785437100000,NEUTRAL,0,0.2072,0.3794,159.848,158.516,1785436200000,NEUTRAL,0,0.743,0.4975,159.848,158.516,1785434400000,BEARISH,-1,0.722,0.5821,163.743,157.958
21288,1785438300000,2026-07-30T19:05:00Z,2026-07-30T20:05:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.1,159.166,159.053,159.14,1449,BULLISH,0.113,0.04,0.3539823009,0.026,0.047,0.2300884956,0.4159292035,0.7699115044,0.1751,0.2284408909,0.6453455168,0.128,0.046,0.237,0.7310108509,0.2627070246,1.3535122787,0.3404255319,0.1004366812,0.2630410655,0.056,0.4955752212,2,0,159.101,CONFIRMED_SWING_HIGH,0.039,0.2227,163.91,163.229,163.743,157.958,159.642,159.279,1785437100000,NEUTRAL,0,0.2072,0.3794,159.848,158.516,1785436200000,NEUTRAL,0,0.743,0.4975,159.848,158.516,1785434400000,BEARISH,-1,0.722,0.5821,163.743,157.958
21289,1785438600000,2026-07-30T19:10:00Z,2026-07-30T20:10:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.137,159.211,159.113,159.178,1303,BULLISH,0.098,0.041,0.4183673469,0.033,0.024,0.3367346939,0.2448979592,0.6632653061,0.1696,0.241745283,0.5778301887,0.29,0.152,0.302,1.7099056604,0.8962264151,1.7806603774,1,0.3551401869,0.3311403509,0.053,0.5408163265,3,0,159.101,CONFIRMED_SWING_HIGH,0.077,0.4539,163.91,163.229,163.743,157.958,159.642,159.279,1785437100000,NEUTRAL,0,0.2072,0.3794,159.848,158.516,1785436200000,NEUTRAL,0,0.743,0.4975,159.848,158.516,1785434400000,BEARISH,-1,0.722,0.5821,163.743,157.958
21290,1785438900000,2026-07-30T19:15:00Z,2026-07-30T20:15:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.179,159.245,159.176,159.207,1021,BULLISH,0.069,0.028,0.4057971014,0.038,0.003,0.5507246377,0.0434782609,0.4492753623,0.1624,0.1724137931,0.4248768473,0.108,0.194,0.218,0.6650246305,1.1945812808,1.342364532,1,0.4369369369,0.2632850242,0.035,0.5072463768,4,0,159.279,CONSOLIDATION_LOW,0.072,0.4432,163.91,163.229,163.743,157.958,159.642,159.279,1785438000000,NEUTRAL,0,0.0866,0.3754,159.848,158.516,1785436200000,NEUTRAL,0,0.743,0.4975,159.848,158.516,1785434400000,BEARISH,-1,0.722,0.5821,163.743,157.958
21291,1785439200000,2026-07-30T19:20:00Z,2026-07-30T20:20:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.208,159.237,159.176,159.219,1217,BULLISH,0.061,0.011,0.1803278689,0.018,0.032,0.2950819672,0.5245901639,0.7049180328,0.1552,0.0708762887,0.3930412371,0.079,0.207,0.142,0.5090206186,1.3337628866,0.9149484536,1,0.4549450549,0.1888297872,0.061,1,5,0,159.279,CONSOLIDATION_LOW,0.06,0.3866,163.91,163.229,163.743,157.958,159.642,159.279,1785438000000,NEUTRAL,0,0.0866,0.3754,159.848,158.516,1785436200000,NEUTRAL,0,0.743,0.4975,159.848,158.516,1785434400000,BEARISH,-1,0.722,0.5821,163.743,157.958
21292,1785439500000,2026-07-30T19:25:00Z,2026-07-30T20:25:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.218,159.336,159.19,159.315,1290,BULLISH,0.146,0.097,0.6643835616,0.021,0.028,0.1438356164,0.1917808219,0.8561643836,0.1545,0.6278317152,0.9449838188,0.137,0.427,0.301,0.8867313916,2.7637540453,1.9482200647,1,1,0.3834394904,0.047,0.7704918033,6,0,159.279,CONSOLIDATION_LOW,0.036,0.233,163.91,163.229,163.743,157.958,159.642,159.279,1785438000000,NEUTRAL,0,0.0866,0.3754,159.848,158.516,1785436200000,NEUTRAL,0,0.743,0.4975,159.848,158.516,1785434400000,BEARISH,-1,0.722,0.5821,163.743,157.958
21293,1785439800000,2026-07-30T19:30:00Z,2026-07-30T20:30:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.314,159.398,159.303,159.397,1902,BULLISH,0.095,0.083,0.8736842105,0.001,0.011,0.0105263158,0.1157894737,0.9894736842,0.1503,0.5522288756,0.6320691949,0.19,0.298,0.419,1.2641383899,1.9827012641,2.7877578177,1,1,0.504211793,0.033,0.3473684211,7,0,159.279,CONSOLIDATION_LOW,0.118,0.7852,163.91,163.229,163.743,157.958,159.642,159.279,1785438900000,NEUTRAL,0,0.0268,0.36,159.848,158.516,1785438000000,NEUTRAL,0,0.6239,0.494,159.848,158.516,1785434400000,BEARISH,-1,0.722,0.5821,163.743,157.958
21294,1785440100000,2026-07-30T19:35:00Z,2026-07-30T20:35:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.395,159.436,159.379,159.423,2034,BULLISH,0.057,0.028,0.4912280702,0.013,0.016,0.2280701754,0.2807017544,0.7719298246,0.1436,0.1949860724,0.3969359331,0.204,0.283,0.329,1.4206128134,1.9707520891,2.291086351,1,1,0.4439946019,0.019,0.3333333333,8,0,159.279,CONSOLIDATION_LOW,0.144,1.0026,163.91,163.229,163.743,157.958,159.642,159.279,1785438900000,NEUTRAL,0,0.0268,0.36,159.848,158.516,1785438000000,NEUTRAL,0,0.6239,0.494,159.848,158.516,1785434400000,BEARISH,-1,0.722,0.5821,163.743,157.958
21295,1785440400000,2026-07-30T19:40:00Z,2026-07-30T20:40:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.422,159.43,159.376,159.395,1535,BEARISH,0.054,0.027,0.5,0.008,0.019,0.1481481481,0.3518518519,0.3518518519,0.1372,0.1967930029,0.3935860058,0.08,0.217,0.369,0.583090379,1.5816326531,2.6895043732,0.5882352941,0.7948717949,0.5263908702,0.051,0.9444444444,0,1,159.279,CONSOLIDATION_LOW,0.116,0.8453,163.91,163.229,163.743,157.958,159.642,159.279,1785438900000,NEUTRAL,0,0.0268,0.36,159.848,158.516,1785438000000,NEUTRAL,0,0.6239,0.494,159.848,158.516,1785434400000,BEARISH,-1,0.722,0.5821,163.743,157.958
21296,1785440700000,2026-07-30T19:45:00Z,2026-07-30T20:45:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.394,159.394,159.312,159.325,1803,BEARISH,0.082,0.069,0.8414634146,0,0.013,0,0.1585365854,0.1585365854,0.1333,0.5176294074,0.6151537884,-0.072,0.118,0.312,-0.5401350338,0.8852213053,2.3405851463,0.5806451613,0.3757961783,0.4116094987,0.018,0.3333333333,0,2,159.279,CONSOLIDATION_LOW,0.046,0.345,163.91,163.229,163.743,157.958,159.642,159.279,1785439800000,NEUTRAL,0,0.0157,0.3438,159.848,158.516,1785438000000,NEUTRAL,0,0.6239,0.494,159.848,158.516,1785434400000,BEARISH,-1,0.722,0.5821,163.743,157.958
21297,1785441000000,2026-07-30T19:50:00Z,2026-07-30T20:50:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.324,159.431,159.305,159.382,1246,BULLISH,0.126,0.058,0.4603174603,0.049,0.019,0.3888888889,0.1507936508,0.6111111111,0.1328,0.436746988,0.9487951807,-0.041,0.163,0.37,-0.3087349398,1.2274096386,2.7861445783,0.264516129,0.4540389972,0.4545454545,0.082,1,1,0,159.436,CONFIRMED_SWING_HIGH,0.054,0.4066,163.91,163.229,163.743,157.958,159.642,159.279,1785439800000,NEUTRAL,0,0.0157,0.3438,159.848,158.516,1785438000000,NEUTRAL,0,0.6239,0.494,159.848,158.516,1785434400000,BEARISH,-1,0.722,0.5821,163.743,157.958
21298,1785441300000,2026-07-30T19:55:00Z,2026-07-30T20:55:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.379,159.381,159.281,159.351,1830,BEARISH,0.1,0.028,0.28,0.002,0.07,0.02,0.7,0.7,0.1306,0.2143950995,0.7656967841,-0.044,0.036,0.463,-0.336906585,0.2756508423,3.5451761103,0.2784810127,0.1224489796,0.6421636616,0.076,0.76,0,1,159.279,CONSOLIDATION_LOW,0.072,0.5515,163.91,163.229,163.743,157.958,159.642,159.279,1785439800000,NEUTRAL,0,0.0157,0.3438,159.848,158.516,1785438000000,NEUTRAL,0,0.6239,0.494,159.848,158.516,1785434400000,BEARISH,-1,0.722,0.5821,163.743,157.958
21299,1785441600000,2026-07-30T20:00:00Z,2026-07-30T21:00:00+01:00,true,USDJPY,5,OUT_OF_DEFINED_SESSIONS,OUT_OF_DEFINED_SESSIONS,159.349,159.393,159.335,159.36,1029,BULLISH,0.058,0.011,0.1896551724,0.033,0.014,0.5689655172,0.2413793103,0.4310344828,0.1254,0.0877192982,0.4625199362,0.035,-0.037,0.261,0.2791068581,-0.2950558214,2.0813397129,0.3608247423,0.1674208145,0.5028901734,0.046,0.7931034483,1,0,159.436,CONFIRMED_SWING_HIGH,0.076,0.6062,163.91,163.229,163.743,157.958,159.642,159.279,1785440700000,NEUTRAL,0,0.0222,0.33,159.848,158.516,1785439800000,NEUTRAL,0,0.6058,0.4697,159.848,158.516,1785438000000,BEARISH,-1,0.5981,0.5797,163.743,157.958
21300,1785441900000,2026-07-30T20:05:00Z,2026-07-30T21:05:00+01:00,true,USDJPY,5,OUT_OF_DEFINED_SESSIONS,OUT_OF_DEFINED_SESSIONS,159.361,159.401,159.358,159.363,929,BULLISH,0.043,0.002,0.0465116279,0.038,0.003,0.8837209302,0.0697674419,0.1162790698,0.1195,0.0167364017,0.359832636,-0.019,-0.06,0.223,-0.1589958159,-0.5020920502,1.8661087866,0.4418604651,0.303030303,0.4636174636,0.035,0.8139534884,2,0,159.436,CONFIRMED_SWING_HIGH,0.073,0.611,163.91,163.229,163.743,157.958,159.642,159.279,1785440700000,NEUTRAL,0,0.0222,0.33,159.848,158.516,1785439800000,NEUTRAL,0,0.6058,0.4697,159.848,158.516,1785438000000,BEARISH,-1,0.5981,0.5797,163.743,157.958
21301,1785442200000,2026-07-30T20:10:00Z,2026-07-30T21:10:00+01:00,true,USDJPY,5,OUT_OF_DEFINED_SESSIONS,OUT_OF_DEFINED_SESSIONS,159.364,159.398,159.354,159.393,484,BULLISH,0.044,0.029,0.6590909091,0.005,0.01,0.1136363636,0.2272727273,0.8863636364,0.1141,0.2541630149,0.3856266433,0.042,-0.002,0.215,0.3680981595,-0.0175284838,1.884312007,1,0.01,0.4545454545,0.04,0.9302325581,3,0,159.436,CONFIRMED_SWING_HIGH,0.043,0.3769,163.91,163.229,163.743,157.958,159.642,159.279,1785440700000,NEUTRAL,0,0.0222,0.33,159.848,158.516,1785439800000,NEUTRAL,0,0.6058,0.4697,159.848,158.516,1785438000000,BEARISH,-1,0.5981,0.5797,163.743,157.958
21302,1785442500000,2026-07-30T20:15:00Z,2026-07-30T21:15:00+01:00,true,USDJPY,5,OUT_OF_DEFINED_SESSIONS,OUT_OF_DEFINED_SESSIONS,159.394,159.47,159.382,159.46,1052,BULLISH,0.088,0.066,0.75,0.01,0.012,0.1136363636,0.1363636364,0.8863636364,0.1122,0.5882352941,0.7843137255,0.1,0.135,0.253,0.8912655971,1.2032085561,2.2549019608,1,0.6852791878,0.4951076321,0.016,0.3636363636,4,0,159.436,CONFIRMED_SWING_HIGH,0.024,0.2138,163.91,163.229,163.743,157.958,159.642,159.279,1785441600000,NEUTRAL,0,0.0108,0.3111,159.848,158.516,1785439800000,NEUTRAL,0,0.6058,0.4697,159.848,158.516,1785438000000,BEARISH,-1,0.5981,0.5797,163.743,157.958
21303,1785442800000,2026-07-30T20:20:00Z,2026-07-30T21:20:00+01:00,true,USDJPY,5,OUT_OF_DEFINED_SESSIONS,OUT_OF_DEFINED_SESSIONS,159.462,159.522,159.454,159.509,940,BULLISH,0.068,0.047,0.6911764706,0.013,0.008,0.1911764706,0.1176470588,0.8088235294,0.1091,0.4307974335,0.6232813932,0.146,0.127,0.29,1.3382218148,1.1640696609,2.658111824,1,0.671957672,0.5291970803,0.016,0.2352941176,5,0,159.436,CONFIRMED_SWING_HIGH,0.073,0.6693,163.91,163.229,163.743,157.958,159.642,159.279,1785441600000,NEUTRAL,0,0.0108,0.3111,159.848,158.516,1785439800000,NEUTRAL,0,0.6058,0.4697,159.848,158.516,1785438000000,BEARISH,-1,0.5981,0.5797,163.743,157.958
21304,1785443100000,2026-07-30T20:25:00Z,2026-07-30T21:25:00+01:00,true,USDJPY,5,OUT_OF_DEFINED_SESSIONS,OUT_OF_DEFINED_SESSIONS,159.509,159.518,159.473,159.498,842,BEARISH,0.045,0.011,0.2444444444,0.009,0.025,0.2,0.5555555556,0.5555555556,0.1045,0.1052631579,0.4306220096,0.105,0.147,0.183,1.004784689,1.4066985646,1.7511961722,0.8267716535,0.8698224852,0.3952483801,0.045,1,0,1,159.436,CONFIRMED_SWING_HIGH,0.062,0.5933,163.91,163.229,163.743,157.958,159.642,159.279,1785441600000,NEUTRAL,0,0.0108,0.3111,159.848,158.516,1785439800000,NEUTRAL,0,0.6058,0.4697,159.848,158.516,1785438000000,BEARISH,-1,0.5981,0.5797,163.743,157.958
21305,1785443400000,2026-07-30T20:30:00Z,2026-07-30T21:30:00+01:00,true,USDJPY,5,OUT_OF_DEFINED_SESSIONS,OUT_OF_DEFINED_SESSIONS,159.497,159.516,159.344,159.5,1238,BULLISH,0.172,0.003,0.0174418605,0.016,0.153,0.0930232558,0.8895348837,0.9069767442,0.1093,0.0274473925,1.5736505032,0.04,0.14,0.103,0.3659652333,1.2808783166,0.9423604758,0.6451612903,0.8641975309,0.2689295039,0.043,0.9555555556,1,0,159.436,CONFIRMED_SWING_HIGH,0.064,0.5855,163.91,163.229,163.743,157.958,159.642,159.279,1785442500000,NEUTRAL,0,0.0158,0.2989,159.848,158.516,1785441600000,NEUTRAL,0,0.5405,0.4495,159.848,158.516,1785438000000,BEARISH,-1,0.5981,0.5797,163.743,157.958
21306,1785443700000,2026-07-30T20:35:00Z,2026-07-30T21:35:00+01:00,true,USDJPY,5,OUT_OF_DEFINED_SESSIONS,OUT_OF_DEFINED_SESSIONS,159.502,159.547,159.479,159.496,704,BEARISH,0.068,0.006,0.0882352941,0.045,0.017,0.6617647059,0.25,0.25,0.1064,0.0563909774,0.6390977444,-0.013,0.133,0.073,-0.1221804511,1.25,0.6860902256,0.7647058824,0.8159509202,0.2022160665,0.037,0.5441176471,0,1,159.436,CONFIRMED_SWING_HIGH,0.06,0.5641,163.91,163.229,163.743,157.958,159.642,159.279,1785442500000,NEUTRAL,0,0.0158,0.2989,159.848,158.516,1785441600000,NEUTRAL,0,0.5405,0.4495,159.848,158.516,1785438000000,BEARISH,-1,0.5981,0.5797,163.743,157.958
21307,1785444000000,2026-07-30T20:40:00Z,2026-07-30T21:40:00+01:00,true,USDJPY,5,OUT_OF_DEFINED_SESSIONS,OUT_OF_DEFINED_SESSIONS,159.497,159.542,159.478,159.541,657,BULLISH,0.064,0.044,0.6875,0.001,0.019,0.015625,0.296875,0.984375,0.1033,0.4259438529,0.6195546951,0.043,0.148,0.146,0.4162633107,1.4327202323,1.4133591481,0.8431372549,0.8314606742,0.3862433862,0.063,0.984375,1,0,159.642,CONSOLIDATION_HIGH,0.101,0.9774,163.91,163.229,163.743,157.958,159.642,159.279,1785442500000,NEUTRAL,0,0.0158,0.2989,159.848,158.516,1785441600000,NEUTRAL,0,0.5405,0.4495,159.848,158.516,1785438000000,BEARISH,-1,0.5981,0.5797,163.743,157.958
21308,1785444300000,2026-07-30T20:45:00Z,2026-07-30T21:45:00+01:00,true,USDJPY,5,OUT_OF_DEFINED_SESSIONS,OUT_OF_DEFINED_SESSIONS,159.542,159.607,159.522,159.602,1726,BULLISH,0.085,0.06,0.7058823529,0.005,0.02,0.0588235294,0.2352941176,0.9411764706,0.102,0.5882352941,0.8333333333,0.102,0.142,0.277,1,1.3921568627,2.7156862745,0.9272727273,0.8255813953,0.7506775068,0.02,0.3125,2,0,159.642,CONSOLIDATION_HIGH,0.04,0.392,163.91,163.229,163.743,157.958,159.642,159.279,1785443400000,NEUTRAL,0,0.0781,0.292,159.848,158.516,1785441600000,NEUTRAL,0,0.5405,0.4495,159.848,158.516,1785438000000,BEARISH,-1,0.5981,0.5797,163.743,157.958
21309,1785444600000,2026-07-30T20:50:00Z,2026-07-30T21:50:00+01:00,true,USDJPY,5,OUT_OF_DEFINED_SESSIONS,OUT_OF_DEFINED_SESSIONS,159.601,159.602,159.558,159.59,1176,BEARISH,0.044,0.011,0.25,0.001,0.032,0.0227272727,0.7272727273,0.7272727273,0.0979,0.1123595506,0.4494382022,0.094,0.081,0.208,0.9601634321,0.8273748723,2.1246169561,0.7966101695,0.6,0.6419753086,0.044,1,0,1,159.642,CONSOLIDATION_HIGH,0.052,0.5312,163.91,163.229,163.743,157.958,159.642,159.279,1785443400000,NEUTRAL,0,0.0781,0.292,159.848,158.516,1785441600000,NEUTRAL,0,0.5405,0.4495,159.848,158.516,1785438000000,BEARISH,-1,0.5981,0.5797,163.743,157.958
21310,1785444900000,2026-07-30T20:55:00Z,2026-07-30T21:55:00+01:00,true,USDJPY,5,OUT_OF_DEFINED_SESSIONS,OUT_OF_DEFINED_SESSIONS,159.589,159.591,159.457,159.508,1250,BEARISH,0.134,0.081,0.6044776119,0.002,0.051,0.0149253731,0.3805970149,0.3805970149,0.1005,0.8059701493,1.3333333333,-0.033,0.01,0.157,-0.328358209,0.0995024876,1.5621890547,0.2129032258,0.0485436893,0.4186666667,0.033,0.75,0,2,159.436,CONFIRMED_SWING_HIGH,0.072,0.7167,163.91,163.229,163.743,157.958,159.642,159.279,1785443400000,NEUTRAL,0,0.0781,0.292,159.848,158.516,1785441600000,NEUTRAL,0,0.5405,0.4495,159.848,158.516,1785438000000,BEARISH,-1,0.5981,0.5797,163.743,157.958
21311,1785445200000,2026-07-30T21:00:00Z,2026-07-30T22:00:00+01:00,true,USDJPY,5,ASIAN_OVERNIGHT,ASIAN_OVERNIGHT,159.493,159.493,159.395,159.404,91,BEARISH,0.098,0.089,0.9081632653,0,0.009,0,0.0918367347,0.0918367347,0.1014,0.8777120316,0.966469428,-0.198,-0.096,0.044,-1.9526627219,-0.9467455621,0.4339250493,1,0.3116883117,0.0936170213,0.036,0.3673469388,0,3,159.344,CONFIRMED_SWING_LOW,0.06,0.592,163.743,157.958,163.048,157.958,159.642,159.279,1785444300000,NEUTRAL,0,0.0128,0.2819,159.848,158.516,1785443400000,NEUTRAL,0,0.5345,0.4362,159.848,158.516,1785441600000,BEARISH,-1,0.6057,0.5577,163.743,157.958
21312,1785445500000,2026-07-30T21:05:00Z,2026-07-30T22:05:00+01:00,true,USDJPY,5,ASIAN_OVERNIGHT,ASIAN_OVERNIGHT,159.404,159.477,159.404,159.412,253,BULLISH,0.073,0.008,0.1095890411,0.065,0,0.8904109589,0,0.1095890411,0.0993,0.0805639476,0.7351460222,-0.178,-0.084,0.049,-1.7925478348,-0.8459214502,0.4934541793,0.9175257732,0.2692307692,0.1031578947,0.073,1,1,0,159.344,CONFIRMED_SWING_LOW,0.068,0.6846,163.743,157.958,163.048,157.958,159.642,159.279,1785444300000,NEUTRAL,0,0.0128,0.2819,159.848,158.516,1785443400000,NEUTRAL,0,0.5345,0.4362,159.848,158.516,1785441600000,BEARISH,-1,0.6057,0.5577,163.743,157.958
21313,1785445800000,2026-07-30T21:10:00Z,2026-07-30T22:10:00+01:00,true,USDJPY,5,ASIAN_OVERNIGHT,ASIAN_OVERNIGHT,159.412,159.474,159.396,159.474,186,BULLISH,0.078,0.062,0.7948717949,0,0.016,0,0.2051282051,1,0.0978,0.6339468303,0.7975460123,-0.034,-0.067,0.081,-0.3476482618,-0.6850715746,0.8282208589,0.1954022989,0.2036474164,0.1597633136,0.07,0.9589041096,2,0,159.344,CONFIRMED_SWING_LOW,0.13,1.3291,163.743,157.958,163.048,157.958,159.642,159.279,1785444300000,NEUTRAL,0,0.0128,0.2819,159.848,158.516,1785443400000,NEUTRAL,0,0.5345,0.4362,159.848,158.516,1785441600000,BEARISH,-1,0.6057,0.5577,163.743,157.958
21314,1785446100000,2026-07-30T21:15:00Z,2026-07-30T22:15:00+01:00,true,USDJPY,5,ASIAN_OVERNIGHT,ASIAN_OVERNIGHT,159.474,159.493,159.472,159.491,157,BULLISH,0.021,0.017,0.8095238095,0.002,0.002,0.0952380952,0.0952380952,0.9047619048,0.0923,0.1841820152,0.2275189599,0.087,-0.111,0.031,0.9425785482,-1.2026002167,0.3358613218,1,0.3894736842,0.067833698,0.002,0.0952380952,3,0,159.395,CONFIRMED_SWING_LOW,0.096,1.0398,163.743,157.958,163.048,157.958,159.642,159.279,1785445200000,NEUTRAL,0,0.0092,0.2698,159.848,158.516,1785443400000,NEUTRAL,0,0.5345,0.4362,159.848,158.516,1785441600000,BEARISH,-1,0.6057,0.5577,163.743,157.958
21315,1785446400000,2026-07-30T21:20:00Z,2026-07-30T22:20:00+01:00,true,USDJPY,5,ASIAN_OVERNIGHT,ASIAN_OVERNIGHT,159.492,159.493,159.483,159.488,81,BEARISH,0.01,0.004,0.4,0.001,0.005,0.1,0.5,0.5,0.0864,0.0462962963,0.1157407407,0.076,-0.102,-0.021,0.8796296296,-1.1805555556,-0.2430555556,0.9268292683,0.3695652174,0.0510948905,0.01,1,0,1,159.395,CONFIRMED_SWING_LOW,0.093,1.0759,163.743,157.958,163.048,157.958,159.642,159.279,1785445200000,NEUTRAL,0,0.0092,0.2698,159.848,158.516,1785443400000,NEUTRAL,0,0.5345,0.4362,159.848,158.516,1785441600000,BEARISH,-1,0.6057,0.5577,163.743,157.958
21316,1785446700000,2026-07-30T21:25:00Z,2026-07-30T22:25:00+01:00,true,USDJPY,5,ASIAN_OVERNIGHT,ASIAN_OVERNIGHT,159.489,159.523,159.478,159.522,118,BULLISH,0.045,0.033,0.7333333333,0.001,0.011,0.0222222222,0.2444444444,0.9777777778,0.0835,0.3952095808,0.5389221557,0.048,0.014,0.024,0.5748502994,0.1676646707,0.2874251497,0.8888888889,0.0614035088,0.0552995392,0.01,1,1,0,159.607,CONFIRMED_SWING_HIGH,0.085,1.0182,163.743,157.958,163.048,157.958,159.642,159.279,1785445200000,NEUTRAL,0,0.0092,0.2698,159.848,158.516,1785443400000,NEUTRAL,0,0.5345,0.4362,159.848,158.516,1785441600000,BEARISH,-1,0.6057,0.5577,163.743,157.958
21317,1785447000000,2026-07-30T21:30:00Z,2026-07-30T22:30:00+01:00,true,USDJPY,5,ASIAN_OVERNIGHT,ASIAN_OVERNIGHT,159.514,159.542,159.508,159.539,153,BULLISH,0.034,0.025,0.7352941176,0.003,0.006,0.0882352941,0.1764705882,0.9117647059,0.0799,0.3128911139,0.4255319149,0.048,0.135,0.039,0.6007509387,1.689612015,0.4881101377,0.8888888889,0.9574468085,0.0868596882,0.015,0.4411764706,2,0,159.607,CONFIRMED_SWING_HIGH,0.068,0.8506,163.743,157.958,163.048,157.958,159.642,159.279,1785446100000,NEUTRAL,0,0.0297,0.2542,159.607,158.516,1785445200000,NEUTRAL,0,0.5655,0.4142,159.848,158.516,1785441600000,BEARISH,-1,0.6057,0.5577,163.743,157.958
21318,1785447300000,2026-07-30T21:35:00Z,2026-07-30T22:35:00+01:00,true,USDJPY,5,ASIAN_OVERNIGHT,ASIAN_OVERNIGHT,159.539,159.554,159.515,159.552,152,BULLISH,0.039,0.013,0.3333333333,0.002,0.024,0.0512820513,0.6153846154,0.9487179487,0.077,0.1688311688,0.5064935065,0.064,0.14,0.056,0.8311688312,1.8181818182,0.7272727273,1,0.9589041096,0.1222707424,0.027,0.7941176471,3,0,159.607,CONFIRMED_SWING_HIGH,0.055,0.7141,163.743,157.958,163.048,157.958,159.642,159.279,1785446100000,NEUTRAL,0,0.0297,0.2542,159.607,158.516,1785445200000,NEUTRAL,0,0.5655,0.4142,159.848,158.516,1785441600000,BEARISH,-1,0.6057,0.5577,163.743,157.958
21319,1785447600000,2026-07-30T21:40:00Z,2026-07-30T22:40:00+01:00,true,USDJPY,5,ASIAN_OVERNIGHT,ASIAN_OVERNIGHT,159.551,159.602,159.549,159.589,164,BULLISH,0.053,0.038,0.7169811321,0.013,0.002,0.2452830189,0.0377358491,0.7547169811,0.0753,0.5046480744,0.7038512616,0.067,0.115,0.048,0.8897742364,1.5272244356,0.6374501992,1,0.9504132231,0.1066666667,0.005,0.1282051282,4,0,159.607,CONFIRMED_SWING_HIGH,0.018,0.239,163.743,157.958,163.048,157.958,159.642,159.279,1785446100000,NEUTRAL,0,0.0297,0.2542,159.607,158.516,1785445200000,NEUTRAL,0,0.5655,0.4142,159.848,158.516,1785441600000,BEARISH,-1,0.6057,0.5577,163.743,157.958
21320,1785447900000,2026-07-30T21:45:00Z,2026-07-30T22:45:00+01:00,true,USDJPY,5,ASIAN_OVERNIGHT,ASIAN_OVERNIGHT,159.588,159.597,159.567,159.573,197,BEARISH,0.03,0.015,0.5,0.009,0.006,0.3,0.2,0.2,0.0721,0.2080443828,0.4160887656,0.034,0.082,-0.029,0.4715672677,1.1373092926,-0.4022191401,0.5151515152,0.6833333333,0.0716049383,0.03,1,0,1,159.607,CONFIRMED_SWING_HIGH,0.034,0.4718,163.743,157.958,163.048,157.958,159.642,159.279,1785447000000,NEUTRAL,0,0.0033,0.2428,159.607,158.516,1785445200000,NEUTRAL,0,0.5655,0.4142,159.848,158.516,1785441600000,BEARISH,-1,0.6057,0.5577,163.743,157.958
21321,1785448200000,2026-07-30T21:50:00Z,2026-07-30T22:50:00+01:00,true,USDJPY,5,ASIAN_OVERNIGHT,ASIAN_OVERNIGHT,159.571,159.632,159.562,159.621,406,BULLISH,0.07,0.05,0.7142857143,0.011,0.009,0.1571428571,0.1285714286,0.8428571429,0.0719,0.6954102921,0.9735744089,0.069,0.133,0.031,0.9596662031,1.8497913769,0.4311543811,0.6831683168,0.8060606061,0.0702947846,0.03,1,1,0,159.607,CONFIRMED_SWING_HIGH,0.014,0.1947,163.743,157.958,163.048,157.958,159.642,159.279,1785447000000,NEUTRAL,0,0.0033,0.2428,159.607,158.516,1785445200000,NEUTRAL,0,0.5655,0.4142,159.848,158.516,1785441600000,BEARISH,-1,0.6057,0.5577,163.743,157.958
